age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,two_year_recid,juv_fel_count,juv_misd_count,juv_other_count,c_days_from_compas,length_of_stay
43,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,49.0
22,M,African-American,Less than 25,Medium,Male,0,0.0,6,0,0,0,0,0.0,0.0
28,M,African-American,25 - 45,High,Female,9,-12.0,9,1,0,0,0,12.0,288.0
51,F,Caucasian,Greater than 45,Low,Male,3,-1.0,4,0,0,0,0,1.0,166.0
41,F,Hispanic,25 - 45,Low,Male,3,-1.0,1,0,0,0,0,1.0,25.0
24,F,Caucasian,Less than 25,Medium,Male,1,-1.0,7,0,0,0,0,1.0,24.0
48,F,African-American,Greater than 45,Low,Male,3,-1.0,2,1,0,0,0,1.0,26.0
26,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,1,0,0,0,1.0,44.0
31,F,African-American,25 - 45,Low,Male,6,0.0,2,1,0,0,0,0.0,19.0
27,M,African-American,25 - 45,High,Male,6,-1.0,10,0,1,2,1,1.0,24.0
25,M,African-American,25 - 45,Low,Male,0,-1.0,4,0,0,0,0,1.0,19.0
56,M,Caucasian,Greater than 45,Low,Male,3,0.0,3,0,0,0,0,0.0,4.0
29,M,African-American,25 - 45,Low,Female,1,-1.0,4,0,0,0,0,1.0,41.0
30,F,Caucasian,25 - 45,Low,Female,3,-1.0,3,1,0,0,0,1.0,3.0
21,F,African-American,Less than 25,High,Male,0,-1.0,8,0,0,0,0,1.0,50.0
22,F,Caucasian,Less than 25,Low,Male,1,-2.0,4,1,0,0,0,2.0,18.0
28,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0,0,1.0,22.0
35,F,African-American,25 - 45,Low,Male,2,0.0,1,0,0,0,0,1.0,-4.0
23,F,Caucasian,Less than 25,Low,Male,0,-1.0,2,0,0,0,0,1.0,25.0
48,F,African-American,Greater than 45,High,Male,4,0.0,8,0,0,0,0,4200.0,6.0
22,M,Caucasian,Less than 25,High,Male,4,-1.0,8,1,0,1,2,1.0,69.0
37,F,African-American,25 - 45,High,Male,2,0.0,9,0,0,0,0,0.0,4073.0
33,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0,0,2.0,23.0
23,F,African-American,Less than 25,Medium,Male,5,-1.0,7,1,0,0,1,1.0,41.0
22,M,African-American,Less than 25,Medium,Male,0,-1.0,7,1,0,0,1,1.0,22.0
24,F,African-American,Less than 25,Low,Male,0,0.0,4,0,0,0,0,1.0,13.0
44,M,African-American,25 - 45,Medium,Male,2,-1.0,7,0,0,0,0,1.0,122.0
26,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0,0,1.0,13.0
29,F,African-American,25 - 45,Medium,Male,2,-1.0,6,0,0,0,0,1.0,45.0
26,F,Hispanic,25 - 45,Low,Male,0,-1.0,2,0,0,0,1,1.0,18.0
30,M,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,0,0,0,1.0,21.0
23,F,African-American,Less than 25,Medium,Male,1,-1.0,6,1,0,0,0,1.0,91.0
42,F,Other,25 - 45,Low,Male,1,-2.0,2,0,0,0,0,39.0,30.0
28,F,African-American,25 - 45,Low,Female,0,-1.0,3,1,0,0,0,1.0,53.0
20,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,0,0,1.0,266.0
24,M,Caucasian,Less than 25,Medium,Female,7,-1.0,7,0,0,2,0,1.0,27.0
36,F,Other,25 - 45,Medium,Female,6,-21.0,7,1,0,1,0,21.0,5.0
37,F,African-American,25 - 45,Low,Male,6,-1.0,2,1,0,0,0,1.0,21.0
21,F,African-American,Less than 25,High,Female,1,-1.0,9,0,0,0,0,1.0,97.0
27,F,African-American,25 - 45,Medium,Male,8,-1.0,5,1,0,0,0,1.0,617.0
26,F,African-American,25 - 45,Low,Male,2,-1.0,4,1,0,0,0,1.0,19.0
42,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0,0,1.0,150.0
23,F,African-American,Less than 25,High,Male,8,-1.0,10,1,0,0,0,1.0,69.0
55,M,Caucasian,Greater than 45,Low,Female,0,-3.0,1,0,0,0,0,3.0,23.0
24,F,Caucasian,Less than 25,Medium,Male,1,-1.0,6,1,0,0,0,1.0,94.0
23,M,African-American,Less than 25,Low,Male,0,0.0,4,0,0,0,0,0.0,23.0
64,F,African-American,Greater than 45,Low,Female,0,-1.0,1,0,0,0,0,1.0,97.0
48,M,Other,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,46.0
39,F,African-American,25 - 45,Medium,Female,0,0.0,5,1,0,0,0,1.0,1384.0
30,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0,0,1.0,23.0
22,M,African-American,Less than 25,Low,Female,1,-3.0,4,0,0,0,0,4.0,-1.0
20,F,African-American,Less than 25,Medium,Male,2,0.0,6,1,0,0,0,0.0,1399.0
21,F,African-American,Less than 25,Low,Male,0,-1.0,4,1,0,0,0,1.0,101.0
24,F,Caucasian,Less than 25,Low,Male,0,0.0,4,0,0,0,0,0.0,5.0
30,M,African-American,25 - 45,Medium,Male,3,-1.0,7,0,0,0,0,1.0,4948.0
51,F,African-American,Greater than 45,High,Male,12,21.0,8,1,0,0,0,154.0,3638.0
21,F,African-American,Less than 25,High,Male,1,-1.0,10,1,1,0,2,1.0,47.0
31,F,African-American,25 - 45,High,Male,1,-1.0,10,0,0,0,0,1.0,21.0
23,M,African-American,Less than 25,Medium,Male,2,-1.0,7,1,0,0,0,1.0,95.0
23,M,Hispanic,Less than 25,Medium,Male,0,-1.0,7,0,0,0,0,1.0,24.0
32,F,African-American,25 - 45,Low,Male,4,-1.0,4,1,0,0,0,1.0,26.0
28,F,African-American,25 - 45,Medium,Male,11,-1.0,6,1,0,0,0,1.0,53.0
24,F,African-American,Less than 25,Low,Male,0,-1.0,2,0,0,0,1,1.0,31.0
19,F,African-American,Less than 25,Low,Female,1,-1.0,4,1,0,0,0,1.0,53.0
31,M,Other,25 - 45,Low,Male,1,0.0,1,0,0,0,0,0.0,22.0
29,F,African-American,25 - 45,Low,Male,3,0.0,4,1,0,0,0,1.0,0.0
41,F,African-American,25 - 45,Medium,Male,6,-1.0,6,1,0,0,0,1.0,941.0
28,M,African-American,25 - 45,Low,Male,4,-1.0,3,1,0,0,0,1.0,818.0
29,F,Caucasian,25 - 45,Low,Male,6,-1.0,4,1,0,0,0,1.0,15.0
49,F,Caucasian,Greater than 45,Medium,Male,0,-1.0,5,0,0,0,0,1.0,28.0
42,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,0,0,0,1.0,-5.0
38,M,African-American,25 - 45,Low,Male,4,-1.0,2,0,0,0,0,1.0,20.0
22,F,African-American,Less than 25,Medium,Male,3,-1.0,6,1,0,0,1,1.0,384.0
46,M,Caucasian,Greater than 45,Low,Male,0,-1.0,2,1,0,0,0,1.0,906.0
38,F,African-American,25 - 45,Low,Male,0,-1.0,3,1,0,0,0,1.0,27.0
36,F,African-American,25 - 45,Medium,Male,0,-1.0,6,0,0,0,0,1.0,19.0
22,F,Caucasian,Less than 25,High,Male,6,-1.0,9,1,0,0,0,1.0,21.0
29,M,African-American,25 - 45,High,Male,11,-1.0,10,0,0,0,0,1.0,21.0
39,M,African-American,25 - 45,Low,Male,2,-1.0,2,0,0,0,0,1.0,26.0
47,M,Caucasian,Greater than 45,Low,Male,0,-1.0,2,0,0,0,0,1.0,69.0
26,F,African-American,25 - 45,High,Male,7,-1.0,10,1,0,0,0,1.0,45.0
21,F,African-American,Less than 25,Medium,Female,0,-4.0,5,1,0,0,0,4.0,105.0
63,M,African-American,Greater than 45,Low,Male,2,-1.0,1,0,0,0,0,1.0,41.0
27,F,African-American,25 - 45,Low,Male,2,-1.0,2,1,0,0,0,1.0,21.0
55,M,Caucasian,Greater than 45,Medium,Male,27,-1.0,5,0,0,0,0,1.0,43.0
54,M,Other,Greater than 45,Low,Male,2,-1.0,2,1,0,0,0,1.0,25.0
26,F,Caucasian,25 - 45,Medium,Male,0,-1.0,5,1,0,0,0,1.0,41.0
37,M,Caucasian,25 - 45,Low,Male,1,-9.0,2,0,0,0,0,9.0,20.0
34,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,27.0
48,F,Hispanic,Greater than 45,Low,Female,4,-6.0,1,1,0,0,0,6.0,31.0
25,F,African-American,25 - 45,Medium,Male,2,-1.0,7,1,1,1,0,1.0,1198.0
57,F,Other,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,16.0
21,F,Hispanic,Less than 25,Low,Male,0,-1.0,3,1,0,0,0,1.0,43.0
32,F,African-American,25 - 45,High,Male,8,-1.0,9,0,0,0,1,1.0,24.0
25,F,African-American,25 - 45,High,Female,5,-1.0,9,1,0,0,0,1.0,19.0
33,F,African-American,25 - 45,Low,Female,2,-1.0,3,1,0,0,0,1.0,49.0
26,F,African-American,25 - 45,Medium,Male,2,-1.0,5,1,0,0,0,1.0,525.0
29,M,African-American,25 - 45,Low,Male,2,-1.0,4,0,0,0,0,1.0,78.0
28,M,Caucasian,25 - 45,Low,Male,6,0.0,4,1,0,0,0,0.0,43.0
53,F,African-American,Greater than 45,Medium,Male,20,-3.0,5,0,0,0,0,3.0,75.0
57,M,Hispanic,Greater than 45,Low,Male,1,-15.0,1,0,0,0,0,15.0,26.0
27,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0,0,1.0,1051.0
48,F,Caucasian,Greater than 45,Low,Male,0,-1.0,2,0,0,0,0,1.0,24.0
29,M,Hispanic,25 - 45,Low,Male,0,0.0,2,1,0,0,0,0.0,77.0
25,M,Caucasian,25 - 45,Low,Male,1,0.0,4,1,0,0,0,0.0,73.0
67,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,43.0
29,M,African-American,25 - 45,Medium,Male,2,0.0,5,0,0,0,1,0.0,5.0
53,F,African-American,Greater than 45,Low,Female,3,-1.0,2,0,0,0,0,1.0,55.0
49,F,African-American,Greater than 45,Low,Male,0,-4.0,1,0,0,0,0,4.0,19.0
44,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,0,0,0,1.0,17.0
55,F,Hispanic,Greater than 45,Low,Female,0,-1.0,1,0,0,0,0,1.0,16.0
26,F,African-American,25 - 45,High,Male,10,-1.0,8,1,1,0,0,1.0,49.0
46,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,19.0
30,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,1,0,0,0,1.0,19.0
48,F,African-American,Greater than 45,Medium,Female,0,-1.0,6,1,0,0,0,1.0,232.0
77,M,African-American,Greater than 45,Low,Male,1,-1.0,1,1,0,0,0,3608.0,55.0
21,F,African-American,Less than 25,High,Male,2,-1.0,10,1,0,2,2,1.0,24.0
54,F,African-American,Greater than 45,Low,Male,4,-1.0,3,1,0,0,0,1.0,73.0
54,F,Caucasian,Greater than 45,Low,Male,3,-1.0,2,0,0,0,0,1.0,16.0
26,F,African-American,25 - 45,High,Male,15,-1.0,9,0,0,0,0,1.0,1031.0
23,F,African-American,Less than 25,High,Male,8,0.0,9,1,0,1,1,0.0,6121.0
39,F,Caucasian,25 - 45,Low,Male,2,0.0,2,0,0,0,0,0.0,440.0
35,F,Hispanic,25 - 45,Medium,Male,13,-1.0,7,0,0,0,0,1.0,98.0
29,M,African-American,25 - 45,Low,Male,1,-1.0,1,1,0,0,0,1.0,23.0
30,M,African-American,25 - 45,Low,Male,9,-1.0,4,1,1,0,0,1.0,30.0
41,F,African-American,25 - 45,Low,Male,6,-1.0,3,0,0,0,0,1.0,145.0
32,M,African-American,25 - 45,High,Male,1,-1.0,10,0,0,0,0,1.0,2761.0
48,M,African-American,Greater than 45,Medium,Male,12,-24.0,6,0,0,0,0,333.0,-11.0
52,M,African-American,Greater than 45,Medium,Male,0,-1.0,6,1,0,0,0,1.0,97.0
31,F,African-American,25 - 45,Low,Male,3,0.0,1,1,0,1,0,1.0,-4.0
22,F,Caucasian,Less than 25,Medium,Male,1,-1.0,5,1,0,0,3,1.0,29.0
46,M,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,0,0,0,1.0,-4.0
29,F,African-American,25 - 45,Low,Male,7,-1.0,4,1,0,0,0,1.0,25.0
22,F,African-American,Less than 25,Medium,Female,0,-2.0,7,0,0,0,0,2.0,20.0
39,F,African-American,25 - 45,Low,Male,8,-1.0,4,0,0,0,0,1.0,964.0
35,F,African-American,25 - 45,Medium,Male,9,-1.0,6,0,0,0,0,1.0,28.0
26,M,African-American,25 - 45,Low,Male,1,0.0,1,0,0,0,0,0.0,341.0
27,F,African-American,25 - 45,Low,Male,1,0.0,2,0,0,0,0,1.0,-10.0
27,F,African-American,25 - 45,High,Male,5,-28.0,10,1,0,0,0,28.0,674.0
34,F,Caucasian,25 - 45,High,Female,10,22.0,9,1,0,0,0,77.0,333.0
32,M,African-American,25 - 45,Low,Female,0,0.0,1,1,0,0,0,1.0,6.0
25,F,African-American,25 - 45,High,Male,5,-1.0,9,1,0,0,1,1.0,117.0
22,M,Caucasian,Less than 25,Medium,Male,2,-1.0,5,1,0,0,1,1.0,596.0
52,F,African-American,Greater than 45,High,Male,7,-1.0,9,1,0,0,0,1.0,2830.0
21,F,African-American,Less than 25,High,Male,2,0.0,10,1,0,0,0,0.0,22.0
28,F,African-American,25 - 45,High,Male,11,-1.0,9,1,0,1,0,1.0,40.0
26,F,Hispanic,25 - 45,Medium,Male,0,-1.0,6,0,0,0,0,1.0,4.0
23,M,Caucasian,Less than 25,Low,Male,4,-1.0,4,1,0,1,0,1.0,187.0
31,M,African-American,25 - 45,Low,Male,1,-1.0,1,0,0,0,0,1.0,27.0
34,M,Caucasian,25 - 45,Medium,Male,1,-1.0,5,0,0,0,0,1.0,20.0
32,M,African-American,25 - 45,Low,Male,0,-1.0,4,0,0,0,0,1.0,15.0
50,M,Caucasian,Greater than 45,Low,Female,0,-3.0,3,1,0,0,0,4.0,5.0
27,M,African-American,25 - 45,Medium,Male,1,-1.0,5,0,0,0,0,1.0,23.0
26,F,African-American,25 - 45,Low,Female,4,-1.0,3,0,0,1,0,1.0,50.0
27,F,African-American,25 - 45,Medium,Male,4,-1.0,5,1,1,0,0,1.0,41.0
29,F,Caucasian,25 - 45,Low,Male,0,0.0,3,1,0,0,0,0.0,23.0
58,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,2.0,33.0
27,F,African-American,25 - 45,High,Male,14,0.0,10,1,2,0,0,0.0,39.0
28,F,African-American,25 - 45,Medium,Male,5,0.0,5,1,0,0,0,0.0,5.0
24,F,African-American,Less than 25,High,Male,15,-1.0,10,1,0,5,1,1.0,49.0
50,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,27.0
30,F,African-American,25 - 45,High,Female,15,-4.0,9,1,0,0,0,5.0,-5.0
46,F,Hispanic,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,25.0
43,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,0,0,0,1.0,26.0
24,F,Caucasian,Less than 25,Low,Male,0,-1.0,2,1,0,0,0,1.0,16.0
34,F,African-American,25 - 45,Medium,Male,10,-1.0,7,0,0,0,0,1.0,25.0
26,F,Caucasian,25 - 45,Low,Male,2,-1.0,2,0,0,0,0,1.0,75.0
31,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,22.0
23,F,African-American,Less than 25,Low,Male,1,-24.0,3,1,0,0,3,24.0,536.0
39,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,433.0
50,F,African-American,Greater than 45,Low,Male,4,-1.0,1,1,0,0,0,1.0,20.0
22,M,African-American,Less than 25,Medium,Female,0,-1.0,6,0,0,0,0,1.0,29.0
25,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,0,0,1.0,23.0
21,F,African-American,Less than 25,High,Female,2,-1.0,9,0,0,1,0,1.0,24.0
20,F,Caucasian,Less than 25,Low,Male,1,-1.0,4,0,0,0,0,1.0,23.0
54,M,African-American,Greater than 45,Medium,Male,12,0.0,5,1,0,0,0,0.0,2832.0
27,F,African-American,25 - 45,Medium,Female,2,-1.0,6,1,0,0,0,1.0,96.0
45,F,Caucasian,Greater than 45,Medium,Male,5,-4.0,5,1,0,0,0,4.0,24.0
34,F,African-American,25 - 45,Medium,Male,13,-1.0,7,1,3,1,0,1.0,26.0
55,F,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,0,0,0,1.0,25.0
24,M,African-American,Less than 25,Low,Male,0,-1.0,2,0,0,0,0,1.0,15.0
20,F,African-American,Less than 25,High,Male,0,0.0,10,1,0,0,1,0.0,3.0
37,M,African-American,25 - 45,Medium,Male,5,0.0,5,1,0,0,0,1.0,154.0
34,M,Caucasian,25 - 45,Low,Female,1,-21.0,1,0,0,0,0,21.0,26.0
41,F,African-American,25 - 45,Medium,Female,2,-26.0,6,1,0,0,0,27.0,565.0
21,F,African-American,Less than 25,Medium,Male,1,-1.0,6,1,0,0,0,1.0,17.0
22,F,African-American,Less than 25,Low,Male,3,-1.0,3,1,0,0,0,1.0,210.0
24,F,African-American,Less than 25,High,Male,0,0.0,8,0,0,0,0,0.0,26.0
42,F,Caucasian,25 - 45,Low,Male,8,-1.0,4,0,0,0,0,1.0,24.0
23,M,African-American,Less than 25,Low,Female,0,-1.0,4,1,0,0,0,1.0,19.0
20,M,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,0,0,0,1.0,88.0
44,F,Caucasian,25 - 45,Low,Female,0,-1.0,1,1,0,0,0,1.0,18.0
20,M,African-American,Less than 25,Low,Male,0,-1.0,4,0,0,0,0,1.0,26.0
27,M,African-American,25 - 45,Medium,Male,5,-1.0,5,0,0,0,0,1.0,20.0
20,M,Caucasian,Less than 25,High,Male,0,-1.0,10,1,0,0,0,1.0,20.0
20,F,African-American,Less than 25,Medium,Male,0,-3.0,6,0,0,0,0,4.0,7.0
28,F,Caucasian,25 - 45,Low,Male,1,-1.0,4,1,0,0,0,1.0,720.0
29,F,African-American,25 - 45,Medium,Male,9,0.0,7,1,0,0,0,1.0,114.0
21,F,African-American,Less than 25,High,Male,0,-1.0,9,1,0,0,0,1.0,43.0
24,F,African-American,Less than 25,Medium,Female,2,-1.0,6,1,0,0,0,1.0,1391.0
21,F,Other,Less than 25,Low,Male,0,-3.0,4,1,0,0,0,4.0,-5.0
24,F,African-American,Less than 25,Medium,Female,0,0.0,5,0,0,0,0,1.0,5.0
23,F,African-American,Less than 25,Medium,Male,3,-1.0,5,1,0,1,0,1.0,145.0
27,F,Caucasian,25 - 45,Low,Male,0,0.0,4,0,0,0,0,0.0,290.0
24,F,Caucasian,Less than 25,Low,Male,0,-2.0,4,0,0,0,0,2.0,20.0
31,M,African-American,25 - 45,Medium,Male,6,27.0,6,1,0,1,0,291.0,1171.0
22,F,African-American,Less than 25,Low,Male,0,-5.0,4,1,0,0,0,6.0,124.0
54,F,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0,0,0,1.0,8.0
35,F,African-American,25 - 45,Medium,Female,7,-1.0,6,1,0,0,0,1.0,47.0
53,F,African-American,Greater than 45,Medium,Female,0,-1.0,5,0,0,0,0,1.0,34.0
26,M,African-American,25 - 45,Low,Male,9,-1.0,4,1,0,0,0,1.0,45.0
48,M,African-American,Greater than 45,Low,Male,7,-1.0,4,1,0,0,0,1.0,103.0
56,M,African-American,Greater than 45,Low,Female,2,-1.0,1,1,0,0,0,1.0,20.0
25,F,African-American,25 - 45,Medium,Male,6,0.0,7,1,0,0,0,0.0,2.0
49,F,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,0,0,0,1.0,-5.0
34,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,1,0,0,0,1.0,718.0
21,M,African-American,Less than 25,Medium,Male,0,-1.0,6,1,0,0,0,1.0,25.0
23,F,Caucasian,Less than 25,Medium,Male,0,-3.0,6,1,0,0,0,3.0,43.0
57,F,Caucasian,Greater than 45,Low,Male,0,-2.0,1,0,0,0,0,2.0,-3.0
25,F,Caucasian,25 - 45,High,Male,5,-1.0,10,1,0,0,0,1.0,841.0
42,F,African-American,25 - 45,Medium,Female,1,-1.0,5,0,0,0,0,1.0,14.0
51,F,African-American,Greater than 45,Medium,Male,1,0.0,5,0,0,0,0,0.0,4.0
31,M,Other,25 - 45,Low,Male,5,0.0,2,0,0,1,0,0.0,31.0
53,M,African-American,Greater than 45,Medium,Male,13,-1.0,5,0,0,0,0,1.0,43.0
43,F,African-American,25 - 45,Medium,Female,6,0.0,7,0,0,0,0,1.0,3.0
34,F,African-American,25 - 45,Low,Male,0,-3.0,1,0,0,0,0,3.0,26.0
27,F,Caucasian,25 - 45,Medium,Female,2,0.0,5,1,0,0,0,1.0,0.0
51,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,139.0
26,M,Caucasian,25 - 45,Low,Male,1,-1.0,4,0,0,0,0,1.0,23.0
47,F,African-American,Greater than 45,Medium,Male,5,-1.0,6,0,0,0,0,1.0,51.0
22,F,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,0,0,1,1.0,21.0
36,F,Caucasian,25 - 45,Low,Female,0,0.0,2,0,0,0,0,0.0,24.0
36,M,Hispanic,25 - 45,Low,Female,1,0.0,3,0,0,0,0,0.0,33.0
41,F,Caucasian,25 - 45,Low,Male,4,-3.0,3,1,0,0,0,3.0,20.0
25,M,African-American,25 - 45,Medium,Male,6,-1.0,6,0,0,3,1,1.0,18.0
31,F,Hispanic,25 - 45,Low,Female,2,-1.0,3,1,0,0,0,1.0,26.0
33,M,Caucasian,25 - 45,Low,Male,0,-2.0,1,0,0,0,0,2.0,23.0
44,F,Caucasian,25 - 45,Low,Female,3,0.0,2,1,0,0,0,1.0,269.0
46,F,Caucasian,Greater than 45,Low,Male,0,-1.0,2,1,0,0,0,1.0,19.0
28,F,African-American,25 - 45,Low,Female,1,-1.0,2,0,0,0,0,1.0,19.0
28,F,African-American,25 - 45,Medium,Male,5,-1.0,5,1,1,0,0,1.0,4102.0
66,F,African-American,Greater than 45,Low,Male,5,-1.0,2,1,0,0,0,1.0,16.0
20,M,Caucasian,Less than 25,Low,Male,0,0.0,3,0,0,0,0,0.0,-4.0
27,F,African-American,25 - 45,Low,Male,2,-1.0,3,0,0,0,0,1.0,20.0
24,F,Other,Less than 25,Low,Female,0,-1.0,4,0,0,0,0,1.0,28.0
25,F,African-American,25 - 45,Low,Male,3,-1.0,3,1,0,0,0,1.0,139.0
39,F,African-American,25 - 45,Medium,Female,1,7.0,5,0,0,0,0,121.0,1505.0
41,F,African-American,25 - 45,Low,Female,7,0.0,4,1,0,0,0,0.0,26.0
26,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0,0,1.0,25.0
25,M,African-American,25 - 45,Medium,Male,2,-27.0,5,1,0,0,0,27.0,21.0
55,M,Hispanic,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,14.0
22,F,African-American,Less than 25,High,Male,2,0.0,9,1,0,0,0,1.0,147.0
29,M,Other,25 - 45,Low,Female,2,0.0,2,1,0,0,0,1.0,-4.0
25,F,African-American,25 - 45,High,Male,7,0.0,9,1,0,0,0,1.0,3.0
50,F,Hispanic,Greater than 45,Low,Male,5,-1.0,1,1,0,0,0,1.0,93.0
20,M,Caucasian,Less than 25,Medium,Female,0,-1.0,6,1,0,0,0,1.0,20.0
56,M,Caucasian,Greater than 45,Medium,Male,5,-1.0,7,0,0,0,0,1.0,20.0
25,F,African-American,25 - 45,High,Male,5,-1.0,8,1,0,0,0,1.0,23.0
48,F,African-American,Greater than 45,Low,Female,1,-1.0,1,0,0,0,0,9485.0,17.0
21,F,African-American,Less than 25,High,Male,1,-1.0,9,0,0,0,0,1.0,44.0
31,M,Caucasian,25 - 45,Low,Male,2,0.0,1,1,0,0,0,1.0,808.0
35,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,0,0,1.0,3.0
25,M,Hispanic,25 - 45,Medium,Male,6,-1.0,7,1,0,0,0,1.0,959.0
34,F,African-American,25 - 45,Low,Male,2,-1.0,3,1,0,0,0,1.0,21.0
32,F,African-American,25 - 45,Medium,Male,0,-1.0,7,0,0,0,0,1.0,592.0
31,F,African-American,25 - 45,Low,Female,1,0.0,3,1,0,0,0,1.0,807.0
44,M,Hispanic,25 - 45,Low,Female,0,-1.0,1,0,0,0,0,1.0,32.0
31,M,African-American,25 - 45,Medium,Male,11,0.0,7,1,0,0,0,1.0,25.0
28,M,African-American,25 - 45,Low,Male,3,-1.0,2,1,0,0,0,1.0,195.0
27,F,African-American,25 - 45,High,Female,10,-1.0,9,1,0,1,0,1.0,358.0
24,F,African-American,Less than 25,High,Male,0,-1.0,9,1,0,0,2,1.0,162.0
49,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,23.0
40,F,Caucasian,25 - 45,Low,Female,0,0.0,2,0,0,0,0,0.0,2.0
22,M,African-American,Less than 25,Medium,Male,4,-12.0,6,0,0,0,0,12.0,20.0
28,F,African-American,25 - 45,Low,Male,5,-1.0,2,1,0,0,0,0.0,75.0
24,F,African-American,Less than 25,Medium,Male,2,-1.0,6,1,0,0,0,1.0,22.0
49,M,Caucasian,Greater than 45,Low,Male,1,-26.0,1,0,0,0,0,26.0,21.0
33,M,Caucasian,25 - 45,Medium,Male,0,-1.0,7,1,0,0,0,1.0,575.0
44,F,Caucasian,25 - 45,Medium,Male,0,-1.0,7,1,0,0,0,1.0,507.0
41,F,African-American,25 - 45,Medium,Male,12,0.0,6,1,0,0,3,0.0,5.0
46,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,25.0
57,M,African-American,Greater than 45,Low,Male,2,-1.0,1,0,0,0,0,4620.0,23.0
32,F,African-American,25 - 45,High,Male,0,0.0,9,0,0,0,0,1.0,1.0
36,M,African-American,25 - 45,High,Male,1,-1.0,9,0,0,0,0,1.0,27.0
30,M,African-American,25 - 45,High,Male,1,-1.0,8,0,0,0,0,1.0,23.0
28,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,0,0,1.0,124.0
31,M,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,0,0,0,1.0,19.0
29,F,African-American,25 - 45,High,Male,8,-1.0,10,1,1,0,0,1.0,166.0
21,M,African-American,Less than 25,Medium,Male,1,-1.0,5,0,0,0,0,1.0,380.0
23,F,African-American,Less than 25,High,Male,5,24.0,8,1,1,0,0,1.0,25.0
27,M,Other,25 - 45,Low,Male,0,-1.0,1,0,0,0,0,1.0,22.0
25,F,Caucasian,25 - 45,High,Male,4,-30.0,9,0,0,0,0,30.0,31.0
49,F,African-American,Greater than 45,High,Female,25,-1.0,10,1,0,0,0,1.0,239.0
35,F,Other,25 - 45,Medium,Male,2,-1.0,5,0,0,0,0,1.0,21.0
35,F,Hispanic,25 - 45,Low,Male,0,-1.0,2,1,0,0,0,1.0,2090.0
25,M,African-American,25 - 45,High,Female,1,-1.0,8,1,0,0,0,1.0,24.0
32,M,Hispanic,25 - 45,Medium,Male,2,15.0,7,1,1,0,0,353.0,21.0
35,F,African-American,25 - 45,Medium,Male,9,-1.0,6,0,0,0,0,1.0,28.0
32,M,African-American,25 - 45,High,Male,0,-1.0,9,0,0,0,0,1.0,21.0
23,M,African-American,Less than 25,Low,Female,0,-1.0,4,0,0,0,0,1.0,18.0
23,F,African-American,Less than 25,High,Male,4,-1.0,10,0,1,1,2,1.0,744.0
26,M,African-American,25 - 45,High,Female,0,-1.0,8,0,0,0,0,1.0,28.0
31,F,African-American,25 - 45,High,Male,9,0.0,8,1,0,0,0,0.0,6.0
